20.56485,44.14855,"Tavan Rudnik 1007"
20.533766667,44.145316667,"Javor Rudnik 927"
20.560366667,44.15605,"Kurjak Rudnik 924"
20.540233333,44.091733333,"Suvi grmovi Rudnik 920"
20.545833333,44.081533333,"Veliki laz Rudnik 909"
20.593566667,44.107733333,"Sama bukva Rudnik 863"
20.5508,44.074383333,"Gradina Rudnik 830"
20.590566667,44.13585,"Garevica Rudnik 829"
20.66665,44.107583333,"Ramaćki visovi Rudnik 813"
20.460533333,44.168933333,"Ostrovica Rudnik (Zagrađe) 758"
20.647133333,44.099566667,"Božurova glava Rudnik 723"
20.4561,44.19915,"Teovac Rudnik 653"
20.446916667,44.176683333,"Krš Rudnik (Zagrađe) 620"
20.436216667,44.187566667,"Gradska gora Rudnik (Zagrađe) 619"
20.46325,44.185883333,"Topovište Rudnik 609"
20.563616667,44.0453,"Brakovića brdo Rudnik 606"
20.7245,44.127083333,"Gornji Vučjak Rudnik 582"
20.6879,44.14285,"Jelenac Rudnik 570"
20.421066667,44.185716667,"Popovo brdo Rudnik (Zagrađe) 552"
20.43505,44.2079,"Krnja jela Rudnik 539"
20.5832,44.178166667,"Glavica Rudnik 538"
20.707983333,44.140433333,"Kovilovica Rudnik 525"
20.593033333,44.26265,"Venčac Venčac 659"
20.465616667,43.974283333,"Veliki Vujan Vujan 856"
20.455933333,43.982183333,"Mali Vujan Vujan 745"
20.4718,43.964266667,"Ćuvik Vujan 683"
20.43585,43.990783333,"Koviljača Vujan 529"
20.419266667,44.04315,"Crni vrh (Takovo Gornji Milanovac) 555"
20.3961,44.056533333,"Takovska glava (Takovo Gornji Milanovac) 523"
19.588633333,44.166366667,"Velika barica Azbukovica 1042"
19.580483333,44.15915,"Dežnica Azbukovica 1036"
19.560283333,44.16445,"Košljansko brdo Azbukovica 1010"
19.6054,44.1624,"Mala barica Azbukovica 1000"
19.50535,44.171,"Žuta stena Azbukovica 961"
19.510466667,44.157316667,"Drnjaci Azbukovica 952"
19.522516667,44.153366667,"Metiljka Azbukovica 929"
19.536566667,44.146483333,"Boškovac Azbukovica 752"
19.434066667,44.178466667,"Nemić Azbukovica (Ljubovija D.Bukovica) 797"
19.43905,44.187166667,"Baurić grad Azbukovica (Ljubovija D.Bukovica) 774"
19.473283333,44.197483333,"Milovanovića vis Azbukovica (Ljubovija Vrhpolje) 731"
19.46,44.193016667,"Mali Baurić Azbukovica (Ljubovija D.Bukovica) 730"
19.55465,44.196683333,"Tornička Bobija Bobija Orovička pl. 1272"
19.5671,44.193416667,"Crni vrh Bobija Orovička pl. 1264"
19.582916667,44.186816667,"Opaljena stena Bobija Orovička pl. 1156"
19.586816667,44.178616667,"Rilo Bobija Orovička pl. 1154"
19.55025,44.209683333,"Krušik Bobija Orovička pl. 1118"
19.534516667,44.220866667,"(Gornja Orahovica) Bobija Orovička pl. 1049"
19.5199,44.234383333,"Preseka Bobija Orovička pl. 827"
19.5055,44.2361,"Visibaba Bobija Orovička pl. 787"
19.551083333,44.235333333,"Grad-kamen Bobija Orovička pl. 741"
19.2572,44.375333333,"Crni vrh Boranja 874"
19.279066667,44.3979,"Vrletni osojac Boranja 801"
